Station Code,Monitoring Location,State,Temperature (°C) Min,Temperature (°C) Max,Dissolved Oxygen(mg/L) Min,Dissolved Oxygen(mg/L) Max,pH Min,pH Max,Conductivity(µmho/cm) Min,Conductivity(µmho/cm) Max,BOD(mg/L) Min,BOD(mg/L) Max,Nitrate N(mg/L) Min,Nitrate N(mg/L) Max,Fecal Coliform(MPN/100ml) Min,Fecal Coliform(MPN/100ml) Max,Total Coliform(MPN/100ml) Min,Total Coliform(MPN/100ml) Max,Fecal Streptococci(MPN/100ml) Min,Fecal Streptococci(MPN/100ml) Max,Type,full_address,Latitude,Longitude,Avg_Temp,Avg_Humidity,Avg_Wind,Weather_Main
1434.0,River Amlakhadi After Confl. Of W. Water From Anklesh,Gujarat,26.0,34.0,0.3,4.3,7.3,8.1,720.0,2047.0,4.0,15.0,0.3,1.85,240.0,1600.0,540.0,1600.0,94.0,94.0,,"River Amlakhadi After Confl. Of W. Water From Anklesh, Gujarat, India",21.6264236,73.0151984,27.34,81.0,5.3,Clouds
1980.0,"River Amlakhadi At Pungam Ankleshwar Distt Bharuchat Village Pungam, Ta: Ankleshwar, Dist Bharuch",Gujarat,24.0,35.0,0.3,5.7,7.3,8.2,700.0,2045.0,2.6,19.0,0.55,2.7,70.0,1600.0,220.0,1600.0,,,,"River Amlakhadi At Pungam Ankleshwar Distt Bharuchat Village Pungam, Ta: Ankleshwar, Dist Bharuch, Gujarat, India",21.6167426,72.9416274,27.61,80.0,5.67,Clouds
1860.0,River Baleshwar Khadi At N.H. No. 8,Gujarat,23.0,32.0,5.0,8.0,6.9,8.5,387.0,865.0,1.0,2.8,0.3,0.32,11.0,920.0,31.0,1600.0,2.0,94.0,,"River Baleshwar Khadi At N.H. No. 8, Gujarat, India",22.6708317,71.5723953,29.03,70.0,4.21,Clouds
1436.0,"River Bhadar D/S Jetpur Vill. After Conf. Of W.Water From Jetpur City,River Bhadar At Dublipat National Highway,(I.E. D/S Jetpur City),Jetpur , Dist:Raj(Id:31211)",Gujarat,27.0,35.0,0.3,6.5,7.2,8.4,430.0,9030.0,2.1,45.0,0.33,0.53,5.0,94.0,21.0,280.0,,,,"River Bhadar D/S Jetpur Vill. After Conf. Of W.Water From Jetpur City,River Bhadar At Dublipat National Highway,(I.E. D/S Jetpur City),Jetpur , Dist:Raj(Id:31211), Gujarat, India",21.7546665,70.6179777,27.64,77.0,3.04,Clouds
2072.0,"River Bhogavo D/S Of Surendranagar.At Wadhwan Bridge, Wadhwan, Tal. Wadhwan, Dist. Surendranagar",Gujarat,25.0,28.0,1.5,6.4,7.1,8.0,1124.0,2432.0,2.0,5.0,0.36,0.5,13.0,49.0,70.0,220.0,,,,"River Bhogavo D/S Of Surendranagar.At Wadhwan Bridge, Wadhwan, Tal. Wadhwan, Dist. Surendranagar, Gujarat, India",22.7209841,71.6344628,29.06,71.0,3.89,Clouds
30039.0,"River Daman Ganga At D/S Of Gidc Weir, Near Nh-48, Vapi, Gujarat (Ut Of Daman,Diu,Dadar & Nagar Haveli And Gujarat)",Gujarat,22.5,29.0,6.7,7.9,7.6,8.2,180.0,327.0,1.2,2.4,0.32,1.03,2400.0,35000.0,7000.0,92000.0,,,,"River Daman Ganga At D/S Of Gidc Weir, Near Nh-48, Vapi, Gujarat (Ut Of Daman,Diu,Dadar & Nagar Haveli And Gujarat), Gujarat, India",20.3973736,72.8327991,26.96,85.0,4.24,Clouds
1246.0,"River Damanganga At Kachigaon D\S (Daman),River Damanganga At Kachigaon Bridge",Gujarat,27.0,29.0,4.0,7.1,7.4,8.1,252.0,12270.0,1.0,2.2,0.32,0.64,4.0,540.0,350.0,1600.0,,,,"River Damanganga At Kachigaon D\S (Daman),River Damanganga At Kachigaon Bridge, Gujarat, India",20.37363049904731,72.87074420367418,26.76,86.0,3.89,Clouds
1150.0,"River Damanganga At Kachigaon U\S At Gidc Wier,River Damanganga At Gidc Wier,",Gujarat,27.0,28.0,6.0,7.3,7.8,8.2,202.0,404.0,1.0,1.0,0.32,0.34,2.0,21.0,63.0,920.0,,,,"River Damanganga At Kachigaon U\S At Gidc Wier,River Damanganga At Gidc Wier,, Gujarat, India",22.6708317,71.5723953,29.03,70.0,4.21,Clouds
1865.0,River Dhadar At Kothada,Gujarat,27.0,30.0,0.7,4.3,7.6,8.9,560.0,1632.0,1.0,9.0,0.91,2.46,500.0,1600.0,900.0,1600.0,4.0,1600.0,,"River Dhadar At Kothada, Gujarat, India",20.9907938,73.1261091,25.65,89.0,3.97,Clouds
1862.0,River Kaveri On Bridge At Billimora-Valsad Road,Gujarat,28.0,31.0,7.0,7.2,7.5,8.5,300.0,49530.0,1.0,2.6,0.33,0.43,4.0,17.0,17.0,48.0,,,,"River Kaveri On Bridge At Billimora-Valsad Road, Gujarat, India",20.7702311,72.9823779,26.14,89.0,4.16,Clouds
1149.0,River Kolak At Patalia Bdg.,Gujarat,27.0,29.0,4.6,7.2,7.5,8.2,301.0,2566.0,1.0,2.8,0.32,0.52,4.0,920.0,120.0,1720.0,,,,"River Kolak At Patalia Bdg., Gujarat, India",20.466838,72.86484039999999,26.92,86.0,4.53,Clouds
1435.0,"River Kolak At Railway Bridge No. 313 Vapi, Valsad,",Gujarat,27.0,29.0,4.9,7.3,7.1,8.1,5303.0,75220.0,1.0,1.6,0.32,0.47,2.0,13.0,25.0,920.0,,,,"River Kolak At Railway Bridge No. 313 Vapi, Valsad,, Gujarat, India",20.3893155,72.9106202,26.46,86.0,3.53,Clouds
1438.0,"River Mindhola At State Highway Bridge Sachin,",Gujarat,23.0,32.0,5.0,6.9,7.3,8.4,261.0,1727.0,1.9,3.0,0.3,0.66,2.0,1600.0,2.0,1600.0,2.0,220.0,,"River Mindhola At State Highway Bridge Sachin,, Gujarat, India",21.0847018,72.88216059999999,26.94,83.0,5.14,Clouds
1861.0,River Purna On Bridge At Surat-Navsari Highway,Gujarat,28.0,30.0,5.5,8.0,6.5,8.4,290.0,1625.0,1.0,2.9,0.32,0.34,70.0,1600.0,280.0,1600.0,,,,"River Purna On Bridge At Surat-Navsari Highway, Gujarat, India",21.1242391,72.8562319,26.95,83.0,5.14,Clouds
2082.0,"River Triveni Sangam, Nr. Somnath Temple, Veraval, Dist. Junagadh.Near Triveni Sangam Ghat, At: Somnath, Tal: Veraval, Dist: Gir Somnath.",Gujarat,24.0,32.0,6.2,6.7,7.0,7.6,630.0,10270.0,1.5,2.2,0.3,0.33,2.0,5.0,2.0,24.0,2.0,2.0,,"River Triveni Sangam, Nr. Somnath Temple, Veraval, Dist. Junagadh.Near Triveni Sangam Ghat, At: Somnath, Tal: Veraval, Dist: Gir Somnath., Gujarat, India",20.8879899,70.40125689999999,28.24,82.0,4.83,Clouds
3204.0,"River Vishwamitri Downstream Of At Khalipur Village, Before Meeting Jambuva Riverkhalipur Bridge-Vadodara",Gujarat,26.0,29.0,0.3,2.9,7.3,8.5,900.0,1612.0,5.0,11.0,0.82,1.1,1600.0,1600.0,1600.0,1600.0,21.0,1600.0,,"River Vishwamitri Downstream Of At Khalipur Village, Before Meeting Jambuva Riverkhalipur Bridge-Vadodara, Gujarat, India",22.2170367,73.186587,28.07,83.0,5.14,Haze
3205.0,"River Vishwamitri Upstream At Asod Bridge At N.H. 8 , Near Glden Chokdi, Asod Vemali Roadvillage: Asoj",Gujarat,26.0,29.0,7.4,8.2,8.0,8.3,542.0,1150.0,1.0,1.0,0.36,2.08,2.0,30.0,11.0,350.0,2.0,2.0,,"River Vishwamitri Upstream At Asod Bridge At N.H. 8 , Near Glden Chokdi, Asod Vemali Roadvillage: Asoj, Gujarat, India",22.362977,73.194892,27.99,83.0,5.14,Haze
4417.0,"River Bhukhi Khadi, U/S Of Gidc Vilayat, Ta; Vagra, Dist Bharuch.River Bhukhi Khadi, U/S Of Gidc Vilayat, Ta; Vagra, Dist Bharuch.",Gujarat,28.0,32.0,6.1,8.0,7.4,8.4,287.0,2040.0,1.0,2.1,0.3,0.3,23.0,110.0,79.0,240.0,,,,"River Bhukhi Khadi, U/S Of Gidc Vilayat, Ta; Vagra, Dist Bharuch.River Bhukhi Khadi, U/S Of Gidc Vilayat, Ta; Vagra, Dist Bharuch., Gujarat, India",21.7051345,72.9958857,27.39,80.0,5.31,Clouds
4418.0,"River Bhukhi Khadi, D/S Of Gidc Vilayat, Ta; Vagra, Dist Bharuchriver Bhukhi Khadi, D/S Of Gidc Vilayat, Ta; Vagra, Dist Bharuch",Gujarat,28.0,32.0,6.1,7.6,7.3,8.4,300.0,1434.0,1.0,2.2,0.3,0.3,21.0,170.0,120.0,490.0,,,,"River Bhukhi Khadi, D/S Of Gidc Vilayat, Ta; Vagra, Dist Bharuchriver Bhukhi Khadi, D/S Of Gidc Vilayat, Ta; Vagra, Dist Bharuch, Gujarat, India",21.7810158,72.8873791,28.21,75.0,5.58,Clouds
4419.0,"River Bhukhi Khadi D/S Of Gidc Saykha, Vill: Kothiya Ta: Vagra, Dist Bharuchriver Bhukhi Khadi D/S Of Gidc Saykha, Vill: Kothiya Ta: Vagra, Dist Bharuch",Gujarat,28.0,31.0,6.6,7.5,7.5,8.4,310.0,1323.0,1.0,2.1,0.3,0.3,21.0,170.0,94.0,540.0,,,,"River Bhukhi Khadi D/S Of Gidc Saykha, Vill: Kothiya Ta: Vagra, Dist Bharuchriver Bhukhi Khadi D/S Of Gidc Saykha, Vill: Kothiya Ta: Vagra, Dist Bharuch, Gujarat, India",21.781495,72.82200639999999,28.59,74.0,5.69,Clouds
1024.0,"River Ghaggar At 100M D/S Conf. With R. Saraswati (Patiala), Punjab",Punjab,10.0,37.0,2.5,3.8,6.8,7.9,708.0,971.0,14.0,25.0,1.3,3.4,2700.0,6300.0,24000.0,35000.0,,,,"River Ghaggar At 100M D/S Conf. With R. Saraswati (Patiala), Punjab, Punjab, India",30.32704966592564,76.41508904962313,28.01,83.0,0.45,Clouds
4160.0,"River Ghaggar D/S After Mixing With Sagarpara Drain At Vill Rasouli, Patiala",Punjab,10.0,36.0,2.1,3.4,7.4,8.1,765.0,1010.0,14.0,29.0,1.3,3.6,3200.0,7000.0,28000.0,43000.0,,,,"River Ghaggar D/S After Mixing With Sagarpara Drain At Vill Rasouli, Patiala, Punjab, India",24.2454254,88.7012651,27.66,85.0,5.13,Rain
4159.0,"River Ghaggar U/S Before Mixing With Sagarpara Drain At Vill Rasouli, Dist Patiala",Punjab,10.0,36.0,2.5,4.0,7.0,8.1,606.0,890.0,11.0,22.0,1.2,3.0,2700.0,4800.0,24000.0,35000.0,,,,"River Ghaggar U/S Before Mixing With Sagarpara Drain At Vill Rasouli, Dist Patiala, Punjab, India",30.3098101,76.317414,27.93,84.0,0.42,Clouds
1698.0,"River Ghaggar At D/S Chhatbir, Punjab",Punjab,12.0,34.0,1.5,3.7,7.1,7.9,660.0,847.0,11.0,29.0,1.3,2.3,2700.0,4700.0,24000.0,35000.0,,,,"River Ghaggar At D/S Chhatbir, Punjab, Punjab, India",30.32704966592564,76.41508904962313,28.01,83.0,0.45,Clouds
1699.0,"River Ghaggar At U/S Dhakansu Nallah, Punjab",Punjab,11.0,36.0,2.9,4.7,6.6,8.0,551.0,710.0,10.0,19.0,0.9,2.3,2100.0,3900.0,21000.0,28000.0,,,,"River Ghaggar At U/S Dhakansu Nallah, Punjab, Punjab, India",30.32704966592564,76.41508904962313,28.01,83.0,0.45,Clouds
1700.0,"River Ghaggar At D/S Dhakansu Nallah, Punjab",Punjab,11.0,36.0,2.0,3.8,7.1,8.1,658.0,898.0,12.0,24.0,1.2,2.9,2700.0,4600.0,24000.0,35000.0,,,,"River Ghaggar At D/S Dhakansu Nallah, Punjab, Punjab, India",30.32704966592564,76.41508904962313,28.01,83.0,0.45,Clouds
1702.0,"River Ghaggar At U/S Jharmal Nadi, Punjab",Punjab,11.0,34.0,2.8,4.5,7.4,8.0,572.0,738.0,10.0,17.0,1.1,2.1,2100.0,3800.0,21000.0,28000.0,,,,"River Ghaggar At U/S Jharmal Nadi, Punjab, Punjab, India",30.32704966592564,76.41508904962313,28.01,83.0,0.45,Clouds
1701.0,"River Ghaggar At D/S Jharmal Nadi, Punjab",Punjab,11.0,34.0,2.1,4.1,7.3,8.0,631.0,805.0,11.0,20.0,1.1,2.4,2600.0,4800.0,22000.0,35000.0,,,,"River Ghaggar At D/S Jharmal Nadi, Punjab, Punjab, India",30.32704966592564,76.41508904962313,28.01,83.0,0.45,Clouds
1705.0,"River Ghaggar At U/S Sardulgarh, Punjab",Punjab,17.0,37.0,4.3,7.0,6.7,7.9,381.0,575.0,8.0,13.0,0.8,1.3,1400.0,2700.0,17000.0,22000.0,,,,"River Ghaggar At U/S Sardulgarh, Punjab, Punjab, India",29.6949451,75.2352171,29.64,78.0,1.65,Clouds
1704.0,"River Ghaggar At D/S Sardulgarh, Punjab",Punjab,18.0,37.0,4.0,6.0,7.1,7.9,483.0,667.0,9.0,15.0,0.9,1.7,1700.0,3400.0,17000.0,24000.0,,,,"River Ghaggar At D/S Sardulgarh, Punjab, Punjab, India",29.6949451,75.2352171,29.64,78.0,1.65,Clouds
1703.0,"River Ghaggar At Moonak, Punjab",Punjab,11.0,37.0,2.0,3.5,6.8,7.9,771.0,1098.0,16.0,32.0,1.3,3.9,3800.0,8400.0,28000.0,43000.0,,,,"River Ghaggar At Moonak, Punjab, Punjab, India",30.32704966592564,76.41508904962313,28.01,83.0,0.45,Clouds
30015.0,River Ghaggar At Mubarakpur (Punjab),Punjab,20.0,35.5,0.8,5.5,7.5,7.9,652.0,819.0,3.0,31.0,0.32,1.22,43000.0,28000000.0,43000.0,92000000.0,28000.0,5400000.0,,"River Ghaggar At Mubarakpur (Punjab), Punjab, India",30.32704966592564,76.41508904962313,28.01,83.0,0.45,Clouds
1023.0,"River Ghaggar At Mubarakpur Rest House (Patiala),",Punjab,11.0,35.0,4.2,6.6,7.2,8.2,441.0,571.0,7.0,13.0,0.0,1.3,1700.0,2700.0,17000.0,22000.0,,,,"River Ghaggar At Mubarakpur Rest House (Patiala),, Punjab, India",30.3397809,76.3868797,27.93,84.0,0.45,Clouds
1473.0,"River Ghaggar At Ratanheri, D/S Of Patiala Nadi (After Confl.), Punjab",Punjab,11.0,36.0,2.0,4.2,7.5,8.0,721.0,941.0,13.0,25.0,1.3,3.1,2700.0,6300.0,24000.0,35000.0,,,,"River Ghaggar At Ratanheri, D/S Of Patiala Nadi (After Confl.), Punjab, Punjab, India",30.3397809,76.3868797,27.93,84.0,0.45,Clouds
30019.0,River Ghaggar At Sirdulgarh(Punjab),Punjab,18.5,36.5,3.5,6.5,7.7,8.6,616.0,946.0,3.0,8.0,2.25,6.71,170.0,4900.0,490.0,7000.0,9.0,68.0,,"River Ghaggar At Sirdulgarh(Punjab), Punjab, India",29.6949451,75.2352171,29.64,78.0,1.65,Clouds
30016.0,"River Ghaggar At Tiwana Village ,(Punjab)",Punjab,19.0,35.5,0.3,3.4,7.6,8.1,506.0,1192.0,5.0,24.0,0.32,3.5,35000.0,3500000.0,70000.0,5400000.0,1600.0,23000.0,,"River Ghaggar At Tiwana Village ,(Punjab), Punjab, India",30.282826,76.62683059999999,28.24,81.0,0.35,Clouds
4162.0,"River Ghaggar Confluence Point Of Sukhana Choe With Ghaggar, Vill Mubarkpur",Punjab,10.0,36.0,0.3,1.5,6.9,7.8,2124.0,3081.0,41.0,115.0,3.3,6.9,94000.0,220000.0,280000.0,540000.0,,,,"River Ghaggar Confluence Point Of Sukhana Choe With Ghaggar, Vill Mubarkpur, Punjab, India",31.1600983,76.12257269999999,26.67,95.0,2.23,Clouds
1295.0,"River Ghaggar Near Bankarpur, Dera Bassi, Punjab",Punjab,11.0,35.0,2.1,4.6,7.3,7.9,693.0,907.0,10.0,32.0,1.1,2.6,2100.0,3900.0,21000.0,28000.0,,,,"River Ghaggar Near Bankarpur, Dera Bassi, Punjab, Punjab, India",30.5942278,76.8151508,26.83,86.0,2.85,Clouds
30018.0,River Ghaggar At Chandrapur Siphon (Haryana),Haryana,18.0,34.0,4.2,6.7,7.8,8.4,675.0,1057.0,3.0,7.0,0.61,4.18,330.0,2300.0,490.0,4900.0,14.0,230.0,,"River Ghaggar At Chandrapur Siphon (Haryana), Haryana, India",29.0587757,76.085601,30.91,66.0,1.09,Rain
1026.0,River Ghaggar Gh-2 At Chandarpur Syphen,Haryana,,,5.6,6.1,7.5,8.6,678.0,832.0,7.0,9.0,0.0,0.0,1100.0,5600.0,2500.0,11000.0,810.0,2200.0,,"River Ghaggar Gh-2 At Chandarpur Syphen, Haryana, India",29.0587757,76.085601,30.91,66.0,1.09,Rain
1885.0,River Ghaggar At D/S Of Surajpur,Haryana,,,5.2,7.8,7.0,8.0,345.0,580.0,3.4,6.0,0.3,0.3,100.0,900.0,500.0,3900.0,2.0,100.0,,"River Ghaggar At D/S Of Surajpur, Haryana, India",30.7871058,76.8994781,25.3,86.0,2.39,Clouds
1884.0,River Ghaggar At Kala Amb D/S Markanda,Haryana,,,0.3,6.1,6.7,7.9,364.0,1952.0,4.2,108.0,0.3,3.16,400.0,4300.0,1500.0,22100.0,100.0,1700.0,,"River Ghaggar At Kala Amb D/S Markanda, Haryana, India",30.4992306,77.20702589999999,26.71,84.0,1.99,Clouds
30014.0,"River Ghaggar At Parwanoo D/S,Amravati, Haryana",Haryana,18.0,32.0,6.7,7.5,7.8,8.4,368.0,551.0,1.0,17.0,1.67,3.9,13000.0,2200000.0,17000.0,2600000.0,49.0,4900.0,,"River Ghaggar At Parwanoo D/S,Amravati, Haryana, Haryana, India",30.8405752,76.9583881,23.13,90.0,2.14,Clouds
30020.0,River Ghaggar At Ottu Weir (Haryana),Haryana,18.0,32.0,4.5,8.3,7.9,8.5,543.0,976.0,3.0,14.0,0.55,6.66,68.0,1100.0,230.0,4900.0,14.0,330.0,,"River Ghaggar At Ottu Weir (Haryana), Haryana, India",29.4998547,74.88945319999999,31.4,69.0,1.62,Clouds
1887.0,River Ghaggar Before Ottu Weir (Before Mixing Of Satluj Canal Water),Haryana,,,5.4,6.1,7.6,8.7,782.0,1150.0,8.0,15.0,0.0,0.0,2200.0,7200.0,6500.0,15000.0,770.0,3900.0,,"River Ghaggar Before Ottu Weir (Before Mixing Of Satluj Canal Water), Haryana, India",29.8910886,76.2313456,28.91,80.0,0.97,Clouds
30017.0,River Ghaggar At Sirsa Dabwali Road (Haryana),Haryana,19.0,36.5,4.3,6.3,7.5,8.8,604.0,810.0,3.0,10.0,2.66,7.47,140.0,4900.0,630.0,28000.0,4.0,78.0,,"River Ghaggar At Sirsa Dabwali Road (Haryana), Haryana, India",29.751263,74.9062037,29.87,78.0,1.94,Clouds
1025.0,"River Ghaggar Gh-1 At Road Brdg. Sirsa, Debwali Road",Haryana,,,5.7,6.0,7.6,8.9,849.0,1443.0,8.0,59.0,0.0,0.0,2100.0,7600.0,3800.0,15000.0,1100.0,4100.0,,"River Ghaggar Gh-1 At Road Brdg. Sirsa, Debwali Road, Haryana, India",29.5610645,74.8741045,31.03,72.0,1.9,Clouds
30013.0,River Kaushalya At U/S Parwanoo,Himachal Pradesh,20.0,28.0,6.0,8.0,8.3,8.5,302.0,420.0,1.0,16.0,1.12,1.98,490.0,22000.0,700.0,160000.0,79.0,7000.0,,"River Kaushalya At U/S Parwanoo, Himachal Pradesh, India",30.8405752,76.9583881,23.13,90.0,2.14,Clouds
3864.0,River Markanda After Confluence Of Rampur Jattan Moginand Nala,Himachal Pradesh,,,7.3,8.8,6.8,8.3,352.0,643.0,1.2,2.8,0.65,1.47,70.0,220.0,280.0,920.0,2.0,2.0,,"River Markanda After Confluence Of Rampur Jattan Moginand Nala, Himachal Pradesh, India",30.5109812,77.21608499999999,26.71,84.0,1.99,Clouds
3862.0,River Markanda After Confluence With Salani Khad At Moginand Kala Amb,Himachal Pradesh,,,7.2,8.8,7.3,8.1,311.0,645.0,1.2,2.8,0.63,0.92,33.0,240.0,140.0,920.0,2.0,2.0,,"River Markanda After Confluence With Salani Khad At Moginand Kala Amb, Himachal Pradesh, India",30.5201945,77.2376414,26.32,85.0,1.93,Clouds
30008.0,River Markanda At Kala Amb U/S (H.P),Himachal Pradesh,18.0,31.0,7.0,10.0,8.1,8.4,438.0,523.0,1.0,5.0,0.54,1.47,400.0,490000.0,3500.0,2800000.0,130.0,3500.0,,"River Markanda At Kala Amb U/S (H.P), Himachal Pradesh, India",30.5034529,77.2169273,26.71,84.0,1.99,Clouds
1871.0,"River Markanda At Shambuwala, Distt. Sirmour",Himachal Pradesh,,,7.5,8.8,7.0,8.1,332.0,708.0,1.0,2.7,0.57,1.05,32.0,170.0,140.0,350.0,2.0,2.0,,"River Markanda At Shambuwala, Distt. Sirmour, Himachal Pradesh, India",30.4297674,77.1751171,27.03,84.0,2.07,Clouds
2625.0,River Markanda D/S Kala Amb/ Boundary Of Haryana,Himachal Pradesh,,,7.2,8.9,7.4,8.3,367.0,567.0,1.6,2.8,0.66,1.17,46.0,350.0,220.0,540.0,2.0,2.0,,"River Markanda D/S Kala Amb/ Boundary Of Haryana, Himachal Pradesh, India",30.5034529,77.2169273,26.71,84.0,1.99,Clouds
2624.0,River Markanda U/S Kala Amb,Himachal Pradesh,,,7.4,8.7,7.6,8.3,349.0,540.0,1.3,2.7,0.48,0.98,40.0,280.0,220.0,430.0,2.0,2.0,,"River Markanda U/S Kala Amb, Himachal Pradesh, India",30.5034529,77.2169273,26.71,84.0,1.99,Clouds
30007.0,River Markanda At Naraingarh (Haryana),Haryana,18.0,33.0,0.3,6.0,7.2,8.2,549.0,1242.0,1.0,97.0,0.49,1.62,450.0,330000.0,3300.0,920000.0,700.0,3500.0,,"River Markanda At Naraingarh (Haryana), Haryana, India",30.3900847,77.1783519,27.05,84.0,2.06,Clouds
1444.0,River Kali At D/S West Coast Paper Mill (Wcpm),Karnataka,25.0,29.0,7.3,7.6,7.1,7.9,63.0,104.0,2.0,2.8,0.32,0.32,94.0,180.0,203.0,660.0,16.0,84.0,,"River Kali At D/S West Coast Paper Mill (Wcpm), Karnataka, India",15.2561879,74.6100266,22.84,96.0,1.68,Clouds
2780.0,"River Kali At U/S Of Wcpm, Dandeli",Karnataka,26.0,27.0,7.5,7.8,6.8,7.7,54.0,83.0,2.0,2.5,0.3,0.32,58.0,140.0,172.0,580.0,14.0,63.0,,"River Kali At U/S Of Wcpm, Dandeli, Karnataka, India",14.87564537560594,74.2413716611186,25.45,92.0,0.94,Clouds
1894.0,River Kumaradhara U/S Of Uppinagady Town Before Confluence With Nethravathi,Karnataka,27.8,34.0,7.0,7.8,7.3,8.0,128.0,152.0,2.0,2.0,0.3,3.4,17.0,94.0,110.0,920.0,,,,"River Kumaradhara U/S Of Uppinagady Town Before Confluence With Nethravathi, Karnataka, India",12.8385137,75.2537397,23.48,97.0,0.92,Clouds
3562.0,River Netravathi At Thumbe Water Supply Stations To Mangalore City,Karnataka,27.0,32.0,6.6,7.6,7.3,7.8,118.0,170.0,2.0,2.0,0.3,2.4,11.0,140.0,94.0,1100.0,,,,"River Netravathi At Thumbe Water Supply Stations To Mangalore City, Karnataka, India",12.8816523,75.0010721,23.55,88.0,2.57,Clouds
3563.0,River Netravathi At U/S Of Uppinangadi Town,Karnataka,28.0,32.7,6.9,7.8,7.2,7.9,129.0,160.0,3.0,3.0,0.3,2.9,26.0,94.0,140.0,920.0,,,,"River Netravathi At U/S Of Uppinangadi Town, Karnataka, India",12.8385137,75.2537397,23.48,97.0,0.92,Clouds
1892.0,River Netravathi U/S Of Dharmastala At Water Supply Intake Point,Karnataka,28.0,32.0,6.8,7.7,7.3,8.0,134.0,150.0,2.0,2.0,0.3,2.2,14.0,130.0,90.0,950.0,,,,"River Netravathi U/S Of Dharmastala At Water Supply Intake Point, Karnataka, India",12.9545854,75.3810601,23.41,97.0,0.62,Clouds
4496.0,River Aghanashini Marigadde (Sirsi),Karnataka,20.0,27.0,7.2,7.8,7.1,7.5,55.0,118.0,2.0,2.6,0.3,0.43,38.0,58.0,70.0,120.0,13.0,23.0,,"River Aghanashini Marigadde (Sirsi), Karnataka, India",14.48798388654794,74.56956982901116,24.02,94.0,0.99,Clouds
4497.0,River Kengre Hole (Sirsi),Karnataka,20.0,26.0,7.2,7.8,6.8,7.4,63.0,118.0,2.0,2.5,0.3,0.32,32.0,63.0,56.0,180.0,9.0,24.0,,"River Kengre Hole (Sirsi), Karnataka, India",14.662231,74.7684431,21.86,98.0,1.5,Clouds
1443.0,"River Achankovil At Chennithala, Alappuzha",Kerala,25.0,29.0,5.0,7.0,6.1,8.2,104.0,289.0,1.0,2.1,0.0,6.44,170.0,240.0,700.0,940.0,2.0,20.0,,"River Achankovil At Chennithala, Alappuzha, Kerala, India",9.32238724623418,76.45196886261508,24.41,93.0,3.08,Clouds
3465.0,"River Achankovil At Kallarakadavu, Pathanamthitta",Kerala,25.0,29.0,6.1,7.4,6.4,8.2,79.0,244.0,1.0,1.7,0.0,2.4,120.0,330.0,810.0,1200.0,2.0,80.0,,"River Achankovil At Kallarakadavu, Pathanamthitta, Kerala, India",9.2596534,76.7903191,23.41,96.0,1.53,Clouds
3466.0,River Achankovil At Pandalam,Kerala,25.0,29.0,5.3,7.4,6.8,7.9,96.0,247.0,1.0,2.8,0.0,2.8,79.0,210.0,700.0,840.0,2.0,2.0,,"River Achankovil At Pandalam, Kerala, India",9.2249929,76.678471,23.85,95.0,1.69,Clouds
1342.0,River Achankovil At Thumpamon,Kerala,24.0,28.0,4.9,7.6,6.5,7.9,83.0,246.0,1.0,3.0,0.0,1.8,170.0,350.0,790.0,1000.0,2.0,20.0,,"River Achankovil At Thumpamon, Kerala, India",9.219564499999999,76.71200639999999,23.79,96.0,1.64,Clouds
2319.0,River Ancharakandy At Ancharakandy,Kerala,28.0,31.0,5.9,7.8,5.5,7.1,134.0,42200.0,1.0,3.5,0.3,0.3,100.0,490.0,150.0,920.0,10.0,49.0,,"River Ancharakandy At Ancharakandy, Kerala, India",11.8858342,75.48508919999999,24.24,91.0,3.08,Clouds
2297.0,River Ancharakandy At Meruvambayi,Kerala,27.0,31.0,5.7,8.5,5.3,7.8,79.0,1575.0,1.0,3.0,0.3,0.41,100.0,220.0,200.0,400.0,10.0,20.0,,"River Ancharakandy At Meruvambayi, Kerala, India",11.8731978,75.5720637,24.36,93.0,2.21,Clouds
5176.0,River Kanampuzha In Kannur Muncipality,Kerala,,,2.8,7.9,6.3,7.7,,,1.0,4.2,0.0,0.0,170.0,540.0,,,,,,"River Kanampuzha In Kannur Muncipality, Kerala, India",11.8710726,75.40848220000001,24.55,89.0,4.5,Clouds
2286.0,River Ayiroor At Ayiroor Bridge,Kerala,26.0,29.0,5.1,7.8,6.1,7.3,111.0,254.0,1.0,2.7,0.3,0.32,790.0,2000.0,1300.0,4000.0,2.0,2.0,,"River Ayiroor At Ayiroor Bridge, Kerala, India",9.3622433,76.72973379999999,23.39,96.0,1.5,Rain
2331.0,River Bharathapuzha At Kuttippuram,Kerala,26.0,34.0,5.5,8.2,7.3,7.9,107.0,408.0,1.0,3.7,0.3,0.7,100.0,490.0,200.0,630.0,2.0,160.0,,"River Bharathapuzha At Kuttippuram, Kerala, India",10.8423474,76.02988040000001,24.65,92.0,3.88,Rain
2332.0,River Bharathapuzha At Pattambi,Kerala,25.0,34.0,6.5,8.3,7.3,8.0,161.0,460.0,1.0,3.9,0.3,0.69,2.0,400.0,100.0,600.0,2.0,200.0,,"River Bharathapuzha At Pattambi, Kerala, India",10.8057301,76.1956647,24.72,94.0,2.3,Rain
